JudgeID	HitGroupDataInt	HitDataInt	HitState	HitType	Price	JudgmentState	JudgmentDataInt	JudgmentDataIntName	JudgmentSubmitTime	JudgmentTypeID	JudgmentType	Consensus	TimeSpentOnJudgment	HitGroupID	HitID	lp_id	ImageSource	ImgUrl	JudgmentID	OtherComment	FinalDecision	Imageclarity	BrightnessContrastColorSaturation	SubjectClarity	TextLogoClarity	CompositionLayout	RealisticPhysicallyPlausible	MainSubjectClarityBadOpotion
3496659	-1	-1	0	Normal		2	0		2/27/2026 7:46:05 AM	0	Normal		41468	334885598	472659075	0227_Internal10038_Prompt3.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10038_Prompt3.jpg	1305557108	N/A	Bad	Fair	Fair	GoodOrN/A	GoodOrN/A	Good	Bad	
868737	-1	-1	0	Normal		2	0		2/27/2026 7:46:31 AM	0	Normal		87103	334885673	472659150	0227_Internal10055_Prompt4.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10055_Prompt4.jpg	1305557333	N/A	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	
3496659	-1	-1	0	Normal		2	0		2/27/2026 7:46:52 AM	0	Normal		46105	334885608	472659085	0227_Internal10062_Prompt3.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10062_Prompt3.jpg	1305557137	N/A	Bad	Good	Good	Fair	GoodOrN/A	Fair	Bad	Crop
3496659	-1	-1	0	Normal		2	0		2/27/2026 7:47:25 AM	0	Normal		32278	334885457	472658934	0227_Internal10053_Prompt1.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10053_Prompt1.jpg	1305556683	N/A	Bad	Fair	Fair	GoodOrN/A	GoodOrN/A	Good	Bad	
3496659	-1	-1	0	Normal		2	0		2/27/2026 7:47:59 AM	0	Normal		32232	334885687	472659164	0227_Internal10094_Prompt4.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10094_Prompt4.jpg	1305557373	N/A	Bad	Good	Good	Bad	GoodOrN/A	Bad	GoodOrN/A	Crop,Obstruction
868737	-1	-1	0	Normal		2	0		2/27/2026 7:48:01 AM	0	Normal		88952	334885832	472659309	0227_Internal10072_Prompt3.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10072_Prompt3.jpg	1305557809	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		2/27/2026 7:48:50 AM	0	Normal		50613	334885836	472659313	0227_Internal10060_Prompt5.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10060_Prompt5.jpg	1305557821	N/A	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	
868737	-1	-1	0	Normal		2	0		2/27/2026 7:49:14 AM	0	Normal		71448	334885511	472658988	0227_Internal1008_Prompt2.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal1008_Prompt2.jpg	1305556847	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		2/27/2026 7:49:35 AM	0	Normal		44717	334885841	472659318	0227_Internal10059_Prompt2.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10059_Prompt2.jpg	1305557837	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
868737	-1	-1	0	Normal		2	0		2/27/2026 7:50:11 AM	0	Normal		56445	334885444	472658921	0227_Internal10053_Prompt5.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10053_Prompt5.jpg	1305556646	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		2/27/2026 7:50:36 AM	0	Normal		60296	334885518	472658995	0227_Internal10078_Prompt3.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10078_Prompt3.jpg	1305556867	N/A	Bad	Good	Good	Bad	GoodOrN/A	Bad	Bad	Crop
868737	-1	-1	0	Normal		2	0		2/27/2026 7:51:21 AM	0	Normal		70233	334885896	472659373	0227_Internal10012_Prompt2.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10012_Prompt2.jpg	1305558002	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		2/27/2026 7:51:26 AM	0	Normal		50042	334885842	472659319	0227_Internal10092_Prompt3.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10092_Prompt3.jpg	1305557839	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		2/27/2026 7:52:15 AM	0	Normal		46785	334885835	472659312	0227_Internal10083_Prompt4.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10083_Prompt4.jpg	1305557817	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
868737	-1	-1	0	Normal		2	0		2/27/2026 7:52:24 AM	0	Normal		61151	334885613	472659090	0227_Internal10069_Prompt1.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10069_Prompt1.jpg	1305557151	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3493593	-1	-1	0	Normal		2	0		2/27/2026 7:52:50 AM	0	Normal		56282	334885570	472659047	0227_Internal10073_Prompt2.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10073_Prompt2.jpg	1305557023	N/A	Bad	Good	Good	Bad	GoodOrN/A	Good	GoodOrN/A	Crop
3496659	-1	-1	0	Normal		2	0		2/27/2026 7:53:12 AM	0	Normal		55682	334885455	472658932	0227_Internal10032_Prompt3.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10032_Prompt3.jpg	1305556677	N/A	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Bad	Bad	
868737	-1	-1	0	Normal		2	0		2/27/2026 7:53:33 AM	0	Normal		67711	334885674	472659151	0227_Internal10098_Prompt4.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10098_Prompt4.jpg	1305557336	N/A	Fair	Fair	Good	GoodOrN/A	GoodOrN/A	Fair	GoodOrN/A	
3493593	-1	-1	0	Normal		2	0		2/27/2026 7:53:57 AM	0	Normal		65996	334885790	472659267	0227_Internal10013_Prompt3.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10013_Prompt3.jpg	1305557683	N/A	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Bad	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		2/27/2026 7:54:12 AM	0	Normal		59542	334885762	472659239	0227_Internal10015_Prompt3.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10015_Prompt3.jpg	1305557599	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
868737	-1	-1	0	Normal		2	0		2/27/2026 7:54:44 AM	0	Normal		70799	334885777	472659254	0227_Internal10026_Prompt4.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10026_Prompt4.jpg	1305557645	N/A	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	
868737	-1	-1	0	Normal		2	0		2/27/2026 7:54:54 AM	0	Normal		9136	334885833	472659310	0227_Internal10076_Prompt4.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10076_Prompt4.jpg	1305557813	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		2/27/2026 7:54:55 AM	0	Normal		42267	334885453	472658930	0227_Internal10023_Prompt1.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10023_Prompt1.jpg	1305556671	N/A	Fair	Good	Good	Fair	GoodOrN/A	Fair	GoodOrN/A	Crop
3493593	-1	-1	0	Normal		2	0		2/27/2026 7:54:59 AM	0	Normal		61648	334885720	472659197	0227_Internal10074_Prompt5.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10074_Prompt5.jpg	1305557473	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		2/27/2026 7:55:44 AM	0	Normal		49215	334885456	472658933	0227_Internal10046_Prompt3.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10046_Prompt3.jpg	1305556680	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		2/27/2026 7:56:07 AM	0	Normal		20741	334885761	472659238	0227_Internal10014_Prompt1.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10014_Prompt1.jpg	1305557597	N/A	Logo	N/A	N/A	N/A	N/A	N/A	N/A	
3493593	-1	-1	0	Normal		2	0		2/27/2026 7:56:07 AM	0	Normal		67189	334885789	472659266	0227_Internal1002_Prompt2.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal1002_Prompt2.jpg	1305557679	N/A	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	
868737	-1	-1	0	Normal		2	0		2/27/2026 7:56:14 AM	0	Normal		79202	334885723	472659200	0227_Internal1002_Prompt4.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal1002_Prompt4.jpg	1305557483	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3493593	-1	-1	0	Normal		2	0		2/27/2026 7:56:46 AM	0	Normal		37231	334885738	472659215	0227_Internal10012_Prompt1.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10012_Prompt1.jpg	1305557526	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
868737	-1	-1	0	Normal		2	0		2/27/2026 7:57:00 AM	0	Normal		44822	334885512	472658989	0227_Internal10082_Prompt3.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10082_Prompt3.jpg	1305556850	N/A	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	
3496659	-1	-1	0	Normal		2	0		2/27/2026 7:57:03 AM	0	Normal		55643	334885839	472659316	0227_Internal10040_Prompt2.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10040_Prompt2.jpg	1305557829	N/A	Bad	Good	Good	Bad	GoodOrN/A	Bad	Bad	Crop
3493593	-1	-1	0	Normal		2	0		2/27/2026 7:57:37 AM	0	Normal		50194	334885641	472659118	0227_Internal10022_Prompt2.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10022_Prompt2.jpg	1305557236	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1628038	-1	-1	0	Normal		2	0		2/27/2026 7:57:43 AM	0	Normal		36408	334885539	472659016	0227_Internal10071_Prompt4.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10071_Prompt4.jpg	1305556929	N/A	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	
3496659	-1	-1	0	Normal		2	0		2/27/2026 7:57:49 AM	0	Normal		45055	334885840	472659317	0227_Internal10090_Prompt1.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10090_Prompt1.jpg	1305557833	N/A	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	
1628038	-1	-1	0	Normal		2	0		2/27/2026 7:57:56 AM	0	Normal		12680	334885699	472659176	0227_Internal10074_Prompt2.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10074_Prompt2.jpg	1305557409	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
868737	-1	-1	0	Normal		2	0		2/27/2026 7:57:59 AM	0	Normal		58492	334885897	472659374	0227_Internal10059_Prompt5.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10059_Prompt5.jpg	1305558005	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3493593	-1	-1	0	Normal		2	0		2/27/2026 7:58:23 AM	0	Normal		45939	334885438	472658915	0227_Internal10016_Prompt5.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10016_Prompt5.jpg	1305556628	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1628038	-1	-1	0	Normal		2	0		2/27/2026 7:58:24 AM	0	Normal		27291	334885442	472658919	0227_Internal10014_Prompt3.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10014_Prompt3.jpg	1305556638	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		2/27/2026 7:58:35 AM	0	Normal		45353	334885521	472658998	0227_Internal10066_Prompt4.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10066_Prompt4.jpg	1305556877	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1628038	-1	-1	0	Normal		2	0		2/27/2026 7:58:48 AM	0	Normal		23806	334885589	472659066	0227_Internal10049_Prompt4.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10049_Prompt4.jpg	1305557079	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
868737	-1	-1	0	Normal		2	0		2/27/2026 7:58:54 AM	0	Normal		54233	334885443	472658920	0227_Internal10081_Prompt4.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10081_Prompt4.jpg	1305556643	N/A	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	
1628038	-1	-1	0	Normal		2	0		2/27/2026 7:59:02 AM	0	Normal		12961	334885702	472659179	0227_Internal10078_Prompt1.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10078_Prompt1.jpg	1305557418	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3493593	-1	-1	0	Normal		2	0		2/27/2026 7:59:18 AM	0	Normal		54092	334885437	472658914	0227_Internal10016_Prompt3.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10016_Prompt3.jpg	1305556623	N/A	Bad	Good	Good	GoodOrN/A	Bad	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		2/27/2026 7:59:19 AM	0	Normal		43453	334885684	472659161	0227_Internal10061_Prompt5.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10061_Prompt5.jpg	1305557365	N/A	Bad	Good	Good	Fair	GoodOrN/A	Fair	Bad	Crop
1628038	-1	-1	0	Normal		2	0		2/27/2026 7:59:27 AM	0	Normal		24761	334885590	472659067	0227_Internal10031_Prompt3.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10031_Prompt3.jpg	1305557083	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1628038	-1	-1	0	Normal		2	0		2/27/2026 7:59:48 AM	0	Normal		19879	334885545	472659022	0227_Internal10059_Prompt4.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10059_Prompt4.jpg	1305556947	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		2/27/2026 8:00:27 AM	0	Normal		68144	334885760	472659237	0227_Internal10092_Prompt5.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10092_Prompt5.jpg	1305557593	N/A	Bad	Good	Good	Bad	GoodOrN/A	Bad	GoodOrN/A	Crop
3493593	-1	-1	0	Normal		2	0		2/27/2026 8:00:28 AM	0	Normal		56030	334885721	472659198	0227_Internal10021_Prompt2.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10021_Prompt2.jpg	1305557476	N/A	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	
1628038	-1	-1	0	Normal		2	0		2/27/2026 8:00:30 AM	0	Normal		41853	334885909	472659386	0227_Internal10064_Prompt3.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10064_Prompt3.jpg	1305558039	N/A	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	
868737	-1	-1	0	Normal		2	0		2/27/2026 8:00:34 AM	0	Normal		99102	334885513	472658990	0227_Internal10094_Prompt3.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10094_Prompt3.jpg	1305556853	N/A	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	
1628038	-1	-1	0	Normal		2	0		2/27/2026 8:01:18 AM	0	Normal		47359	334885701	472659178	0227_Internal10091_Prompt3.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10091_Prompt3.jpg	1305557417	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
868737	-1	-1	0	Normal		2	0		2/27/2026 8:01:26 AM	0	Normal		51267	334885834	472659311	0227_Internal10093_Prompt3.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10093_Prompt3.jpg	1305557816	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3493593	-1	-1	0	Normal		2	0		2/27/2026 8:01:30 AM	0	Normal		61107	334885569	472659046	0227_Internal10021_Prompt1.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10021_Prompt1.jpg	1305557021	N/A	Bad	Good	Good	GoodOrN/A	Bad	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		2/27/2026 8:01:33 AM	0	Normal		63952	334885522	472658999	0227_Internal10028_Prompt3.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10028_Prompt3.jpg	1305556879	N/A	Bad	Good	Good	Bad	GoodOrN/A	Bad	GoodOrN/A	Crop,Obstruction
1628038	-1	-1	0	Normal		2	0		2/27/2026 8:01:33 AM	0	Normal		14263	334885910	472659387	0227_Internal10042_Prompt1.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10042_Prompt1.jpg	1305558042	N/A	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	
1628038	-1	-1	0	Normal		2	0		2/27/2026 8:02:12 AM	0	Normal		38478	334885439	472658916	0227_Internal10070_Prompt5.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10070_Prompt5.jpg	1305556630	N/A	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	
868737	-1	-1	0	Normal		2	0		2/27/2026 8:02:14 AM	0	Normal		46867	334885446	472658923	0227_Internal10080_Prompt5.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10080_Prompt5.jpg	1305556652	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3493593	-1	-1	0	Normal		2	0		2/27/2026 8:02:21 AM	0	Normal		50246	334885737	472659214	0227_Internal10034_Prompt5.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10034_Prompt5.jpg	1305557524	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		2/27/2026 8:02:23 AM	0	Normal		49481	334885683	472659160	0227_Internal10077_Prompt1.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10077_Prompt1.jpg	1305557361	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1628038	-1	-1	0	Normal		2	0		2/27/2026 8:02:27 AM	0	Normal		14013	334885546	472659023	0227_Internal10043_Prompt5.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10043_Prompt5.jpg	1305556950	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1628038	-1	-1	0	Normal		2	0		2/27/2026 8:02:51 AM	0	Normal		23154	334885440	472658917	0227_Internal10051_Prompt3.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10051_Prompt3.jpg	1305556632	N/A	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	
868737	-1	-1	0	Normal		2	0		2/27/2026 8:03:04 AM	0	Normal		49601	334885776	472659253	0227_Internal10027_Prompt3.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10027_Prompt3.jpg	1305557642	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		2/27/2026 8:03:14 AM	0	Normal		49618	334885837	472659314	0227_Internal10050_Prompt2.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10050_Prompt2.jpg	1305557825	N/A	Logo	N/A	N/A	N/A	N/A	N/A	N/A	
3493593	-1	-1	0	Normal		2	0		2/27/2026 8:03:19 AM	0	Normal		57369	334885869	472659346	0227_Internal10052_Prompt5.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10052_Prompt5.jpg	1305557920	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		2/27/2026 8:03:32 AM	0	Normal		18348	334885454	472658931	0227_Internal10057_Prompt4.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10057_Prompt4.jpg	1305556674	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
868737	-1	-1	0	Normal		2	0		2/27/2026 8:03:54 AM	0	Normal		50221	334885898	472659375	0227_Internal10079_Prompt1.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10079_Prompt1.jpg	1305558008	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1628038	-1	-1	0	Normal		2	0		2/27/2026 8:03:56 AM	0	Normal		65318	334885838	472659315	0227_Internal10056_Prompt4.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10056_Prompt4.jpg	1305557826	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1628038	-1	-1	0	Normal		2	0		2/27/2026 8:04:17 AM	0	Normal		20387	334885587	472659064	0227_Internal1005_Prompt2.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal1005_Prompt2.jpg	1305557075	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		2/27/2026 8:04:38 AM	0	Normal		64976	334885759	472659236	0227_Internal10088_Prompt1.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10088_Prompt1.jpg	1305557589	N/A	Bad	Good	Good	Bad	GoodOrN/A	Bad	GoodOrN/A	Crop
1628038	-1	-1	0	Normal		2	0		2/27/2026 8:04:39 AM	0	Normal		21156	334885837	472659314	0227_Internal10050_Prompt2.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10050_Prompt2.jpg	1305557824	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3493593	-1	-1	0	Normal		2	0		2/27/2026 8:04:42 AM	0	Normal		82059	334885485	472658962	0227_Internal10022_Prompt4.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10022_Prompt4.jpg	1305556768	N/A	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	
868737	-1	-1	0	Normal		2	0		2/27/2026 8:04:48 AM	0	Normal		52495	334885671	472659148	0227_Internal1002_Prompt3.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal1002_Prompt3.jpg	1305557326	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
1628038	-1	-1	0	Normal		2	0		2/27/2026 8:04:59 AM	0	Normal		19522	334885907	472659384	0227_Internal1003_Prompt4.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal1003_Prompt4.jpg	1305558034	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3493593	-1	-1	0	Normal		2	0		2/27/2026 8:05:18 AM	0	Normal		34331	334885484	472658961	0227_Internal10048_Prompt5.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10048_Prompt5.jpg	1305556765	N/A	Fair	Good	Fair	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		2/27/2026 8:05:24 AM	0	Normal		44388	334885686	472659163	0227_Internal10017_Prompt3.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10017_Prompt3.jpg	1305557371	N/A	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	
868737	-1	-1	0	Normal		2	0		2/27/2026 8:05:40 AM	0	Normal		51472	334885725	472659202	0227_Internal10084_Prompt5.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10084_Prompt5.jpg	1305557489	N/A	Fair	Good	Good	GoodOrN/A	Fair	Good	GoodOrN/A	
1628038	-1	-1	0	Normal		2	0		2/27/2026 8:06:00 AM	0	Normal		60456	334885588	472659065	0227_Internal1007_Prompt5.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal1007_Prompt5.jpg	1305557076	N/A	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	
3493593	-1	-1	0	Normal		2	0		2/27/2026 8:06:10 AM	0	Normal		50288	334885722	472659199	0227_Internal100100_Prompt4.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal100100_Prompt4.jpg	1305557478	N/A	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	
1628038	-1	-1	0	Normal		2	0		2/27/2026 8:06:20 AM	0	Normal		18205	334885543	472659020	0227_Internal10050_Prompt4.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10050_Prompt4.jpg	1305556941	N/A	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	
3496659	-1	-1	0	Normal		2	0		2/27/2026 8:06:22 AM	0	Normal		57400	334885519	472658996	0227_Internal10079_Prompt4.jpg	AdsImage_LP	https://unitorchazureblob.blob.core.windows.net/bic/0227_Internal10079_Prompt4.jpg	1305556869	N/A	Bad	Good	Good	Bad	GoodOrN/A	Bad	GoodOrN/A	Crop
