JudgeID	HitGroupDataInt	HitDataInt	HitState	HitType	Price	JudgmentState	JudgmentDataInt	JudgmentDataIntName	JudgmentSubmitTime	JudgmentTypeID	JudgmentType	Consensus	TimeSpentOnJudgment	HitGroupID	HitID	lp_id	ImageSource	FinalUrl	ImgUrl	JudgmentID	FinalDecision	Imageclarity	BrightnessContrastColorSaturation	SubjectClarity	TextLogoClarity	CompositionLayout	RealisticPhysicallyPlausible	OtherComment	MainSubjectClarityBadOpotion
3493592	-1	-1	0	Normal		2	0		4/1/2026 9:54:04 AM	0	Normal		47337	337862524	476439696	Random200_0324_61_Prompt1.jpg	AdsT2Iv3	https://harvest.insure/florida-b	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_61_Prompt1.jpg	1312997488	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
3493566	-1	-1	0	Normal		2	0		4/1/2026 9:54:04 AM	0	Normal		65708	337862808	476439980	Random200_0324_190_Prompt1.jpg	AdsT2Iv3	https://www.brandwatch.com/p/brand-management/	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_190_Prompt1.jpg	1312998339	Bad	Good	Good	Fair	GoodOrN/A	Good	Bad	N/A	Weakseparation
3493564	-1	-1	0	Normal		2	0		4/1/2026 9:54:17 AM	0	Normal		50131	337862383	476439555	Random200_0324_17_Prompt5.jpg	AdsT2Iv3	https://northbournevaluers.com/services/stamp-duty-valuation	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_17_Prompt5.jpg	1312997066	Fair	Good	Good	GoodOrN/A	Fair	Fair	GoodOrN/A	N/A	
1126533	-1	-1	0	Normal		2	0		4/1/2026 9:54:31 AM	0	Normal		101647	337862402	476439574	Random200_0324_109_Prompt5.jpg	AdsT2Iv3	https://www.thecleaningauthority.com/south-bend/lpai/south-bend/the-cleaning-authority/house-cleaning/	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_109_Prompt5.jpg	1312997123	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
3493566	-1	-1	0	Normal		2	0		4/1/2026 9:54:33 AM	0	Normal		28523	337862955	476440127	Random200_0324_141_Prompt5.jpg	AdsT2Iv3	https://www.centralcoastsod.com/	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_141_Prompt5.jpg	1312998780	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
1307792	-1	-1	0	Normal		2	0		4/1/2026 9:54:35 AM	0	Normal		66245	337862483	476439655	Random200_0324_81_Prompt4.jpg	AdsT2Iv3	https://www.naumannwoodworks.com/cabinets	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_81_Prompt4.jpg	1312997365	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
973048	-1	-1	0	Normal		2	0		4/1/2026 9:54:43 AM	0	Normal		67161	337862921	476440093	Random200_0324_16_Prompt4.jpg	AdsT2Iv3	https://ebglyss.lilly.com	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_16_Prompt4.jpg	1312998678	Bad	Good	Good	GoodOrN/A	Bad	Good	Bad	N/A	
3493592	-1	-1	0	Normal		2	0		4/1/2026 9:54:46 AM	0	Normal		41431	337862961	476440133	Random200_0324_61_Prompt5.jpg	AdsT2Iv3	https://harvest.insure/florida-b	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_61_Prompt5.jpg	1312998800	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
3493564	-1	-1	0	Normal		2	0		4/1/2026 9:55:09 AM	0	Normal		51290	337862410	476439582	Random200_0324_19_Prompt3.jpg	AdsT2Iv3	https://www.airwick.ca/vibrant-by-air-wick/	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_19_Prompt3.jpg	1312997146	Fair	Good	Good	GoodOrN/A	GoodOrN/A	Fair	GoodOrN/A	N/A	
1126533	-1	-1	0	Normal		2	0		4/1/2026 9:55:12 AM	0	Normal		40271	337862845	476440017	Random200_0324_64_Prompt3.jpg	AdsT2Iv3	https://fsindustries.com/ladders-all-types/fixed-ladders-fixed-ladders.html	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_64_Prompt3.jpg	1312998451	Good	Good	Good	Bad	GoodOrN/A	Bad	GoodOrN/A	N/A	Weakseparation
3493566	-1	-1	0	Normal		2	0		4/1/2026 9:55:13 AM	0	Normal		38883	337862644	476439816	Random200_0324_124_Prompt5.jpg	AdsT2Iv3	https://www.dove.com/us/en/p/almond-milk-%26-green-apple-plant-milk-body-wash.html/00011111056237	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_124_Prompt5.jpg	1312997847	Fair	Good	Good	Fair	GoodOrN/A	Good	GoodOrN/A	N/A	Crop
973048	-1	-1	0	Normal		2	0		4/1/2026 9:55:15 AM	0	Normal		31743	337862182	476439354	Random200_0324_86_Prompt2.jpg	AdsT2Iv3	https://att.com/cfd/	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_86_Prompt2.jpg	1312996463	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	N/A	
1307792	-1	-1	0	Normal		2	0		4/1/2026 9:55:19 AM	0	Normal		43688	337862918	476440090	Random200_0324_131_Prompt5.jpg	AdsT2Iv3	https://www.cestaroplumbingny.com/	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_131_Prompt5.jpg	1312998669	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
3493592	-1	-1	0	Normal		2	0		4/1/2026 9:55:30 AM	0	Normal		43398	337862868	476440040	Random200_0324_174_Prompt3.jpg	AdsT2Iv3	https://www.ford.com/local/tampa-orlando-jacksonville/incentives-offers/?model=Maverick&leadsource=fdaf-paidsearch	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_174_Prompt3.jpg	1312998521	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
973048	-1	-1	0	Normal		2	0		4/1/2026 9:55:35 AM	0	Normal		19147	337862284	476439456	Random200_0324_135_Prompt2.jpg	AdsT2Iv3	https://www.olelynggaard.com/da-dk	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_135_Prompt2.jpg	1312996767	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
3493564	-1	-1	0	Normal		2	0		4/1/2026 9:55:55 AM	0	Normal		45037	337862296	476439468	Random200_0324_108_Prompt1.jpg	AdsT2Iv3	https://www.ukpropertyaccountants.co.uk/services/setting-up-family-investment-company/?utm_source=bing&utm_medium=bing&utm_campaign=bing&utm_term=bing	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_108_Prompt1.jpg	1312996803	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
3493566	-1	-1	0	Normal		2	0		4/1/2026 9:56:05 AM	0	Normal		51153	337862263	476439435	Random200_0324_43_Prompt3.jpg	AdsT2Iv3	https://www.calvinklein.cz	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_43_Prompt3.jpg	1312996704	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
3493592	-1	-1	0	Normal		2	0		4/1/2026 9:56:11 AM	0	Normal		41019	337862579	476439751	Random200_0324_132_Prompt2.jpg	AdsT2Iv3	http://www.aireuropa.com/home/co/es	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_132_Prompt2.jpg	1312997654	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
1307792	-1	-1	0	Normal		2	0		4/1/2026 9:56:15 AM	0	Normal		55534	337862999	476440171	Random200_0324_150_Prompt1.jpg	AdsT2Iv3	https://www.kayak.com.au/semi/bingadssearch/flight_origin/13998/en.html?tags=t%3A415&	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_150_Prompt1.jpg	1312998912	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
3493566	-1	-1	0	Normal		2	0		4/1/2026 9:56:41 AM	0	Normal		35020	337862847	476440019	Random200_0324_139_Prompt3.jpg	AdsT2Iv3	https://base44.com/	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_139_Prompt3.jpg	1312998456	Fair	Good	Good	Fair	GoodOrN/A	Good	GoodOrN/A	N/A	
3493564	-1	-1	0	Normal		2	0		4/1/2026 9:56:43 AM	0	Normal		47713	337862493	476439665	Random200_0324_139_Prompt5.jpg	AdsT2Iv3	https://base44.com/	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_139_Prompt5.jpg	1312997395	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
973048	-1	-1	0	Normal		2	0		4/1/2026 9:56:44 AM	0	Normal		68954	337862411	476439583	Random200_0324_88_Prompt1.jpg	AdsT2Iv3	https://www.marrabrothersinc.com/carpentry	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_88_Prompt1.jpg	1312997148	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	N/A	
3493592	-1	-1	0	Normal		2	0		4/1/2026 9:56:56 AM	0	Normal		44058	337863019	476440191	Random200_0324_46_Prompt5.jpg	AdsT2Iv3	https://www.lafayette148ny.com/women/new-arrivals	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_46_Prompt5.jpg	1312998972	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
1307792	-1	-1	0	Normal		2	0		4/1/2026 9:57:02 AM	0	Normal		46347	337863055	476440227	Random200_0324_60_Prompt5.jpg	AdsT2Iv3	https://www.logosoftwear.com/custom-made/polo/category.php	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_60_Prompt5.jpg	1312999080	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
1126533	-1	-1	0	Normal		2	0		4/1/2026 9:57:06 AM	0	Normal		112414	337862850	476440022	Random200_0324_105_Prompt5.jpg	AdsT2Iv3	https://trustedandprompt.com/pest_control-Levelland-TX/spiders/234165_948_f533bc.html?source=bing	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_105_Prompt5.jpg	1312998467	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
973048	-1	-1	0	Normal		2	0		4/1/2026 9:57:14 AM	0	Normal		29504	337862720	476439892	Random200_0324_185_Prompt3.jpg	AdsT2Iv3	https://www.hillcountryhealthplans.com/	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_185_Prompt3.jpg	1312998076	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
3493566	-1	-1	0	Normal		2	0		4/1/2026 9:57:23 AM	0	Normal		32298	337862458	476439630	Random200_0324_162_Prompt3.jpg	AdsT2Iv3	https://www.cavaliersteamshop.com/	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_162_Prompt3.jpg	1312997289	Bad	Good	Good	Bad	GoodOrN/A	Bad	GoodOrN/A	N/A	Crop
3493564	-1	-1	0	Normal		2	0		4/1/2026 9:57:34 AM	0	Normal		50696	337862570	476439742	Random200_0324_71_Prompt5.jpg	AdsT2Iv3	https://www.aha.io/software/roadmap-product-management-b	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_71_Prompt5.jpg	1312997627	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
3493592	-1	-1	0	Normal		2	0		4/1/2026 9:57:39 AM	0	Normal		42125	337862960	476440132	Random200_0324_87_Prompt2.jpg	AdsT2Iv3	https://www.boxofficeticketsales.com/theater/the-hip-hop-nutcracker-tickets	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_87_Prompt2.jpg	1312998797	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
973048	-1	-1	0	Normal		2	0		4/1/2026 9:57:42 AM	0	Normal		27077	337862287	476439459	Random200_0324_143_Prompt4.jpg	AdsT2Iv3	http://www.booking.com/hotel/it/sole-assisi.ja.html?aid=2328143&pagename=sole-assisi	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_143_Prompt4.jpg	1312996778	Bad	Good	Good	GoodOrN/A	GoodOrN/A	Good	Bad	N/A	
1307792	-1	-1	0	Normal		2	0		4/1/2026 9:57:50 AM	0	Normal		47369	337862507	476439679	Random200_0324_39_Prompt4.jpg	AdsT2Iv3	https://www.wisepelican.com/real-estate-agent-postcards/	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_39_Prompt4.jpg	1312997438	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
3493566	-1	-1	0	Normal		2	0		4/1/2026 9:58:08 AM	0	Normal		44038	337862093	476439265	Random200_0324_104_Prompt5.jpg	AdsT2Iv3	https://turbotax.intuit.com/lp/ppc/1280	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_104_Prompt5.jpg	1312996194	Fair	Good	Good	Fair	GoodOrN/A	Good	GoodOrN/A	N/A	Crop,Weakseparation
3493564	-1	-1	0	Normal		2	0		4/1/2026 9:58:20 AM	0	Normal		45834	337862737	476439909	Random200_0324_155_Prompt5.jpg	AdsT2Iv3	https://www.tassimo.com/gb/offers/machine-offers	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_155_Prompt5.jpg	1312998128	Fair	Good	Good	Fair	GoodOrN/A	Fair	GoodOrN/A	N/A	Crop
3493592	-1	-1	0	Normal		2	0		4/1/2026 9:58:23 AM	0	Normal		43885	337862146	476439318	Random200_0324_126_Prompt5.jpg	AdsT2Iv3	https://checkworks.com/category/personal-checks	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_126_Prompt5.jpg	1312996354	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
1307792	-1	-1	0	Normal		2	0		4/1/2026 9:58:37 AM	0	Normal		46894	337862081	476439253	Random200_0324_75_Prompt4.jpg	AdsT2Iv3	https://christmasatgaylordrockies.marriott.com/	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_75_Prompt4.jpg	1312996159	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
3493566	-1	-1	0	Normal		2	0		4/1/2026 9:58:59 AM	0	Normal		50495	337862373	476439545	Random200_0324_30_Prompt1.jpg	AdsT2Iv3	https://www.reversephone.com/	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_30_Prompt1.jpg	1312997034	Fair	Good	Good	Fair	GoodOrN/A	Good	GoodOrN/A	N/A	Obstruction
973048	-1	-1	0	Normal		2	0		4/1/2026 9:59:02 AM	0	Normal		79024	337862866	476440038	Random200_0324_99_Prompt5.jpg	AdsT2Iv3	https://www.aplaceformom.com/brand	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_99_Prompt5.jpg	1312998514	Fair	Good	Good	GoodOrN/A	Fair	Good	GoodOrN/A	N/A	
3493592	-1	-1	0	Normal		2	0		4/1/2026 9:59:05 AM	0	Normal		40987	337862258	476439430	Random200_0324_74_Prompt5.jpg	AdsT2Iv3	https://www.domain.com.au/?mode=rent	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_74_Prompt5.jpg	1312996690	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
3493564	-1	-1	0	Normal		2	0		4/1/2026 9:59:06 AM	0	Normal		45398	337862615	476439787	Random200_0324_102_Prompt4.jpg	AdsT2Iv3	https://www.booking.com/hotel/zw/tigashire-the-palm-place.en-gb.html?aid=2276419&pagename=tigashire-the-palm-place	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_102_Prompt4.jpg	1312997761	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
973048	-1	-1	0	Normal		2	0		4/1/2026 9:59:26 AM	0	Normal		22521	337862130	476439302	Random200_0324_107_Prompt4.jpg	AdsT2Iv3	https://www.top10moneytransfer.com/send-money-online-us-nd-hi-pm/	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_107_Prompt4.jpg	1312996307	Bad	Good	Good	GoodOrN/A	Bad	Good	Bad	N/A	
1307792	-1	-1	0	Normal		2	0		4/1/2026 9:59:27 AM	0	Normal		48170	337862420	476439592	Random200_0324_151_Prompt3.jpg	AdsT2Iv3	https://form-dc-100c.pdffiller.com	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_151_Prompt3.jpg	1312997175	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
3493592	-1	-1	0	Normal		2	0		4/1/2026 9:59:47 AM	0	Normal		41307	337862538	476439710	Random200_0324_119_Prompt1.jpg	AdsT2Iv3	https://www.cheapflights.qa/semi/bingadssearch/flight_region/u16/en.html?tags=t%3A424&	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_119_Prompt1.jpg	1312997530	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
3493566	-1	-1	0	Normal		2	0		4/1/2026 9:59:52 AM	0	Normal		51565	337862209	476439381	Random200_0324_144_Prompt3.jpg	AdsT2Iv3	https://www.cheapflights.com.hk/semi/bingadssearch/flight_destination/34224/en.html?	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_144_Prompt3.jpg	1312996542	Fair	Good	Good	Fair	GoodOrN/A	Fair	GoodOrN/A	N/A	Crop
1126533	-1	-1	0	Normal		2	0		4/1/2026 9:59:54 AM	0	Normal		120000	337862647	476439819	Random200_0324_195_Prompt3.jpg	AdsT2Iv3	https://bell.drwatts.homeservices-provider.com/	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_195_Prompt3.jpg	1312997858	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
3493564	-1	-1	0	Normal		2	0		4/1/2026 9:59:57 AM	0	Normal		50032	337862892	476440064	Random200_0324_28_Prompt2.jpg	AdsT2Iv3	https://www.lexusmontereypeninsula.com/Regional-offers/?model=RX	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_28_Prompt2.jpg	1312998593	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
1307792	-1	-1	0	Normal		2	0		4/1/2026 10:00:14 AM	0	Normal		46147	337862899	476440071	Random200_0324_32_Prompt4.jpg	AdsT2Iv3	https://www.synchrony.com/financing/synchrony-mastercards?sitecode=G000IH2N1	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_32_Prompt4.jpg	1312998613	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
3493592	-1	-1	0	Normal		2	0		4/1/2026 10:00:28 AM	0	Normal		39953	337862703	476439875	Random200_0324_120_Prompt2.jpg	AdsT2Iv3	https://www.hendricklexuscharleston.com/models-RZ.htm	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_120_Prompt2.jpg	1312998026	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
3493566	-1	-1	0	Normal		2	0		4/1/2026 10:00:37 AM	0	Normal		44425	337862148	476439320	Random200_0324_4_Prompt2.jpg	AdsT2Iv3	https://www.instant-gaming.com/en/	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_4_Prompt2.jpg	1312996359	Bad	Good	Good	Fair	GoodOrN/A	Bad	Bad	N/A	Crop
3493564	-1	-1	0	Normal		2	0		4/1/2026 10:00:44 AM	0	Normal		46228	337862838	476440010	Random200_0324_166_Prompt1.jpg	AdsT2Iv3	https://www.johnsonlexusraleigh.com/models-LS.htm	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_166_Prompt1.jpg	1312998430	Bad	Good	Good	Fair	GoodOrN/A	Bad	Bad	N/A	Crop
973048	-1	-1	0	Normal		2	0		4/1/2026 10:00:55 AM	0	Normal		88532	337862231	476439403	Random200_0324_115_Prompt4.jpg	AdsT2Iv3	https://quotes.insure.com/businessinsurance/start	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_115_Prompt4.jpg	1312996608	Fair	Good	Good	GoodOrN/A	Fair	Good	GoodOrN/A	N/A	
1307792	-1	-1	0	Normal		2	0		4/1/2026 10:00:59 AM	0	Normal		44689	337862791	476439963	Random200_0324_14_Prompt5.jpg	AdsT2Iv3	https://burleighhealthcenter.com	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_14_Prompt5.jpg	1312998290	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
3493592	-1	-1	0	Normal		2	0		4/1/2026 10:01:09 AM	0	Normal		40179	337862090	476439262	Random200_0324_26_Prompt1.jpg	AdsT2Iv3	http://flytap.com/redirect?edition=en_ca&orig=YYZ&dest=GVA&tc=cici	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_26_Prompt1.jpg	1312996187	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
1126533	-1	-1	0	Normal		2	0		4/1/2026 10:01:14 AM	0	Normal		79323	337862684	476439856	Random200_0324_156_Prompt4.jpg	AdsT2Iv3	https://www.murphysriverlodge.com/	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_156_Prompt4.jpg	1312997969	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
3493566	-1	-1	0	Normal		2	0		4/1/2026 10:01:26 AM	0	Normal		48423	337862260	476439432	Random200_0324_170_Prompt2.jpg	AdsT2Iv3	https://neighborhoodgaragedooratlanta.com/services/garage-door-repair/	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_170_Prompt2.jpg	1312996695	Fair	Good	Good	Fair	GoodOrN/A	Fair	GoodOrN/A	N/A	Crop
3493564	-1	-1	0	Normal		2	0		4/1/2026 10:01:32 AM	0	Normal		47091	337862337	476439509	Random200_0324_101_Prompt2.jpg	AdsT2Iv3	https://www.everglades-edu.info/campus-hub/tampa/	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_101_Prompt2.jpg	1312996927	Fair	Good	Good	GoodOrN/A	GoodOrN/A	Fair	GoodOrN/A	N/A	
1126533	-1	-1	0	Normal		2	0		4/1/2026 10:01:35 AM	0	Normal		20031	337862972	476440144	Random200_0324_129_Prompt3.jpg	AdsT2Iv3	https://buyersguide.org/blood-pressure-monitors/t/best	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_129_Prompt3.jpg	1312998833	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
1307792	-1	-1	0	Normal		2	0		4/1/2026 10:01:47 AM	0	Normal		47066	337863050	476440222	Random200_0324_92_Prompt3.jpg	AdsT2Iv3	https://trustedandprompt.com/electric-Lake_Saint_Louis-MO/generator_installation/233858_706_ef86d2.html?source=bing	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_92_Prompt3.jpg	1312999066	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
3493592	-1	-1	0	Normal		2	0		4/1/2026 10:01:53 AM	0	Normal		43128	337862908	476440080	Random200_0324_198_Prompt3.jpg	AdsT2Iv3	https://www.cruisecritic.com/smart-deals/maxprice-2500	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_198_Prompt3.jpg	1312998640	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
1126533	-1	-1	0	Normal		2	0		4/1/2026 10:02:00 AM	0	Normal		24081	337862999	476440171	Random200_0324_150_Prompt1.jpg	AdsT2Iv3	https://www.kayak.com.au/semi/bingadssearch/flight_origin/13998/en.html?tags=t%3A415&	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_150_Prompt1.jpg	1312998913	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
1126533	-1	-1	0	Normal		2	0		4/1/2026 10:02:10 AM	0	Normal		9527	337863055	476440227	Random200_0324_60_Prompt5.jpg	AdsT2Iv3	https://www.logosoftwear.com/custom-made/polo/category.php	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_60_Prompt5.jpg	1312999081	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
3493564	-1	-1	0	Normal		2	0		4/1/2026 10:02:25 AM	0	Normal		51911	337862756	476439928	Random200_0324_186_Prompt1.jpg	AdsT2Iv3	https://www.7pcb.com/?utm_source=bing&utm_medium=cpc&utm_campaign=search	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_186_Prompt1.jpg	1312998183	Fair	Fair	Good	GoodOrN/A	GoodOrN/A	Fair	GoodOrN/A	N/A	
1307792	-1	-1	0	Normal		2	0		4/1/2026 10:02:32 AM	0	Normal		44818	337862562	476439734	Random200_0324_195_Prompt4.jpg	AdsT2Iv3	https://bell.drwatts.homeservices-provider.com/	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_195_Prompt4.jpg	1312997603	Fair	Good	Good	GoodOrN/A	GoodOrN/A	Fair	GoodOrN/A	N/A	
3493566	-1	-1	0	Normal		2	0		4/1/2026 10:02:32 AM	0	Normal		65448	337862370	476439542	Random200_0324_103_Prompt5.jpg	AdsT2Iv3	https://www.efile1099now.com	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_103_Prompt5.jpg	1312997025	Bad	Good	Good	Bad	GoodOrN/A	Fair	GoodOrN/A	N/A	Crop
3493592	-1	-1	0	Normal		2	0		4/1/2026 10:02:35 AM	0	Normal		41289	337862089	476439261	Random200_0324_116_Prompt1.jpg	AdsT2Iv3	https://www.aepenergy.com/residential/rates-plans/	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_116_Prompt1.jpg	1312996183	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
1307792	-1	-1	0	Normal		2	0		4/1/2026 10:03:17 AM	0	Normal		44413	337862865	476440037	Random200_0324_6_Prompt4.jpg	AdsT2Iv3	https://www.ebay.co.uk/sl/sell	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_6_Prompt4.jpg	1312998512	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
3493592	-1	-1	0	Normal		2	0		4/1/2026 10:03:17 AM	0	Normal		41987	337862537	476439709	Random200_0324_128_Prompt2.jpg	AdsT2Iv3	https://freight.amazon.com/newsroom/2023-3-steps-to-quote?ref=P_DSP_BIN_R4S_BRD_sponsoredcontent25_OPE_2023-3-steps-to-quote_DSK	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_128_Prompt2.jpg	1312997527	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
3493566	-1	-1	0	Normal		2	0		4/1/2026 10:03:22 AM	0	Normal		48566	337862954	476440126	Random200_0324_116_Prompt5.jpg	AdsT2Iv3	https://www.aepenergy.com/residential/rates-plans/	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_116_Prompt5.jpg	1312998777	Good	Good	Good	GoodOrN/A	GoodOrN/A	Good	GoodOrN/A	N/A	
3493564	-1	-1	0	Normal		2	0		4/1/2026 10:03:24 AM	0	Normal		58269	337862921	476440093	Random200_0324_16_Prompt4.jpg	AdsT2Iv3	https://ebglyss.lilly.com	https://unitorchazureblob.blob.core.windows.net/bic/Random200_0324_16_Prompt4.jpg	1312998679	Fair	Good	Good	Fair	GoodOrN/A	Fair	GoodOrN/A	N/A	Crop
